r_kms,column_density_per_cm2
276221.38213821384,1854834165593.0994
277151.2851285129,1851778643147.5625
278081.1881188119,1848713641580.6006
279011.0911091109,1845640042174.835
279940.99409940996,1842558971952.399
280870.897089709,1839471942604.928
281800.800080008,1836381086114.1848
282730.70307030703,1833288668434.238
283660.6060606061,1830196910071.2505
284590.50905090506,1827107984407.043
285520.4120412041,1824024015990.9934
286450.31503150315,1820947078757.3508
287380.2180218022,1817879194162.3108
288310.1210121012,1814822329234.36
289240.0240024002,1811778394530.4014
290169.9269926993,1808749241988.8945
291099.8299829983,1805736662669.605
292029.7329732973,1802742384367.4888
292959.63596359635,1799768069085.562
293889.5389538954,1796815310348.154
294819.4419441944,1793885630331.501
295749.3449344934,1790980476782.8606
296679.24792479246,1788101219691.845
297609.1509150915,1785249147667.9602
298539.0539053905,1782425463965.6953
299468.95689568954,1779631282082.099
300398.8598859886,1776867620830.386
301328.7628762876,1774135398765.3179
302258.6658665866,1771435427799.7803
303188.56885688566,1768768405804.3623
304118.4718471847,1766134907918.2524
305048.3748374837,1763535376211.7805
305978.27782778273,1760970107207.092
306908.1808180818,1758439236521.418
307838.0838083809,1755942719345.1626
308767.98679867986,1753480303924.4253
309697.8897889789,1751051490334.0317
310627.79277927795,1748655436374.282
311557.695769577,1746290680037.845
312487.598759876,1743955458634.3147
313417.501750175,1741648023486.8289
314347.40474047407,1739366645519.54
315277.3077307731,1737109615889.6216
316207.2107210721,1734875246638.7144
317137.11371137114,1732661871364.8674
318067.0167016702,1730467845916.0896
318996.9196919692,1728291549106.709
319926.8226822682,1726131383457.853
320856.72567256726,1723985775963.4392
321786.6286628663,1721853178883.2305
322716.5316531653,1719732070564.6416
323646.43464346434,1717620956295.1758
324576.3376337634,1715518369187.59
325506.2406240624,1713422871100.167
326436.1436143614,1711333053594.788
327366.04660466046,1709247538935.9258
328295.9495949595,1707164981134.173
329225.8525852585,1705084067038.5447
330155.75557555753,1703003517482.593
331085.6585658566,1700922088490.3372
332015.5615561556,1698838572549.24
332945.4645464546,1696751799959.0234
333875.36753675365,1694660640267.0327
334805.2705270527,1692564003803.318
335735.17351735174,1690460843331.6826
336665.0765076507,1688350155836.8281
337594.97949794977,1686230984472.6287
338524.8824882488,1684102420702.7588
339454.7854785478,1681963606672.7056
340384.68846884684,1679813737862.075
341314.5914591459,1677652066078.6282
342244.49444944493,1675477902871.45
343174.3974397439,1673290623461.42
344104.30043004296,1671089671315.0876
345034.20342034206,1668874563528.7808
345964.1064106411,1666644897257.7366
346894.0094009401,1664400357560.959
347823.91239123914,1662140727355.2388
348753.8153815382,1659865901033.219
349683.71837183717,1657575905774.169
350613.6213621362,1655270949130.5908
351543.52435243526,1652951561366.9092
352473.4273427343,1650618437428.6855
353403.3303330333,1648272271163.03
354333.23332333233,1645913752274.493
355263.1363136314,1643543566209.9785
356193.0393039304,1641162394041.4292
357122.9422942294,1638770912346.1768
358052.84528452845,1636369793084.8628
358982.7482748275,1633959703476.818
359912.6512651265,1631541305872.79
360842.5542554255,1629115257624.9067
361772.45724572457,1626682210953.747
362702.3602360236,1624242812812.4028
363632.2632263226,1621797704747.3882
364562.16621662164,1619347522756.2654
365492.0692069207,1616892897141.8447
366421.97219721973,1614434452362.7969
367351.8751875187,1611972806880.5315
368281.77817781776,1609508573002.1648
369211.6811681168,1607042356719.4092
370141.5841584158,1604574757543.1902
371071.48714871483,1602106368333.8076
372001.3901390139,1599637775126.4216
372931.2931293129,1597169556951.6516
373861.1961196119,1594702285651.0508
374791.09910991095,1592236525687.2056
375721.00210021,1589772833948.1875
376650.90509050904,1587311759546.0684
377580.808080808,1584853843609.1802
378510.71107110707,1582399619067.7695
379440.6140614061,1579949610432.6729
380370.5170517052,1577504333566.5784
381300.4200420042,1575064295447.4126
382230.32303230325,1572629993923.3184
383160.2260226023,1570201917458.6216
384090.1290129013,1567780544870.1145
385020.0320032003,1565366345052.8586
385949.93499349937,1562959776694.6177
386879.8379837984,1560561287977.8567
387809.7409740974,1558171316268.0884
388739.64396439644,1555790287787.1182
389669.5469546955,1553418617269.4795
390599.4499449945,1551056707600.0342
391529.3529352935,1548704949430.323
392459.25592559256,1546363720770.78
393389.1589158916,1544033386555.3372
394319.0619061906,1541714298174.255
395248.96489648963,1539406792970.1494
396178.8678867887,1537111193691.1414
397108.7708770877,1534827807893.7683
398038.6738673867,1532556927286.7544
398968.57685768575,1530298827004.8093
399898.4798479848,1528053764799.2874
400828.38283828384,1525821980129.6384
401758.2858285828,1523603693135.9087
402688.18881888187,1521399103467.7837
403618.0918091809,1519208388939.0295
404547.9947994799,1517031703966.0164
405477.89778977894,1514869177731.2346
406407.800780078,1512720911977.2402
407337.70377037703,1510586978257.9766
408267.606760676,1508467414288.6086
409197.50975097506,1506362218577.804
410127.4127412741,1504271341268.5828
411057.31573157315,1502194653794.0066
411987.21872187214,1500131928794.0474
412917.1217121712,1498082924566.3943
413847.0247024702,1496047400501.623
414776.9276927692,1494025117116.375
415706.83068306826,1492015836087.1592
416636.73367336736,1490019320284.8032
417566.6366636664,1488035333809.5757
418496.5396539654,1486063642027.01
419426.44264426443,1484104011604.4663
420356.3456345635,1482156210548.4521
421286.2486248625,1480220008242.7432
422216.1516151615,1478295175487.3435
423146.05460546055,1476381484538.3118
424075.9575957596,1474478709148.5134
425005.8605860586,1472586624609.3264
425935.7635763576,1470705007793.3662
426865.66656665667,1468833637198.2742
427795.5695569557,1466972292991.6318
428725.4725472547,1465120757057.0732
429655.37553755374,1463278813041.661
430585.2785278528,1461446246404.6143
431515.18151815183,1459622844467.4856
432445.0845084508,1457808396465.8813
433374.98749874986,1456002693602.8616
434304.8904890489,1454205529104.1455
435234.7934793479,1452416698275.2842
436164.69646964694,1450635998560.994
437094.599459946,1448863229606.8433
438024.502450245,1447098193323.5652
438954.405440544,1445340693954.2612
439884.30843084306,1443590538144.8533
440814.2114211421,1441847535018.1702
441744.11441144114,1440111496252.1406
442674.01740174013,1438382236162.647
